#,objectid,highway,name,ref,kod,name_kz,name_ru,location,Shape__Length,len_km,start_km,end_km,ref2,ref3,data_kgp.kgp.Road.area,geometry_wkt
896,13212,residential, ,,6,,ул. Стальского Сулеймана,,240.276125611373,,,,,,,"LINESTRING (76.95201403685914 43.29675929266369, 76.95237412204919 43.29650240785983, 76.9527377717543 43.29634931418174, 76.95282191065874 43.296302434776194, 76.9529692720946 43.29623669946126, 76.95315466191137 43.29617096407523, 76.95340660251762 43.296101768648775, 76.95355871783795 43.29608101013628, 76.9538787291832 43.29603953885681)"
897,13213,residential, ,,6,,ул. Якубова,,552.80569104746,,,,,,,"LINESTRING (76.957000199624 43.30475349969434, 76.95665570020412 43.30463630031503, 76.95657750006202 43.3045983996056, 76.95653379971839 43.30454530052622, 76.95607829997041 43.30373670039829, 76.95587899974149 43.3032287997096, 76.95526350015996 43.30164760024745, 76.95524880012866 43.301565600119545, 76.95525549976404 43.30148710007682)"
898,13245,residential, ,,6,,,,196.336929993301,,,,,,,"LINESTRING (76.88260880022948 43.218529000172346, 76.88264629950268 43.21825900050872, 76.88275500014366 43.21803890036783, 76.88284970054092 43.21780540000593, 76.88286740004695 43.217725000112026, 76.88297019965479 43.21727610001084)"
899,13246,residential, ,,6,,,,58.4978481779061,,,,,,,"LINESTRING (76.88268089991249 43.220760600110395, 76.88263559966936 43.22051660019321, 76.88263260019461 43.22037990026841)"
900,13214,residential, ,,7,,,,1031.83792525177,,,,,,,"LINESTRING (76.96941747794743 43.29884762783424, 76.96916169883994 43.298929919945294, 76.9690381050299 43.29902505937467, 76.96904167044327 43.29921377983419, 76.9691949733364 43.300189373304626, 76.96924488642853 43.30032688984348, 76.96929479952065 43.300386566217185, 76.96928053876553 43.30085100449631, 76.9692377556018 43.30108451936082, 76.96925300719869 43.301481089467764, 76.96926786174024 43.30162595387189, 76.96930648480587 43.30183568169846, 76.9694461216286 43.302244326158096, 76.96952039703123 43.302415133864336, 76.969544164657 43.30243459318797, 76.9696095269754 43.302438917699156, 76.97134904535281 43.302464647063495, 76.97139895754663 43.302464647063495, 76.97143460988362 43.30243870131016, 76.97143104447026 43.30239199918776, 76.97133478459769 43.301992437588126, 76.97102461249975 43.30090660089556)"
901,13215,residential, ,,6,,ул. Береке (мкр.Шуакты),,259.078497411267,,,,,,,"LINESTRING (76.97638427499685 43.30464912171496, 76.97413820112227 43.305092771996016)"
902,13216,residential, ,,6,,ул. Береке (мкр.Шуакты),,231.019358335983,,,,,,,"LINESTRING (76.9758744514287 43.30320918243635, 76.97461593776679 43.30344009423334, 76.97386011594799 43.30357241410327)"
903,13217,residential, ,,6,,ул. Береке (мкр.Шуакты),,130.085797866254,,,,,,,"LINESTRING (76.97543949794792 43.30200401807855, 76.97431283720677 43.302229756135795)"
904,13218,residential, ,,6,,,,94.5677975376925,,,,,,,"LINESTRING (76.97470506771097 43.300829965180604, 76.97388371289384 43.300987833091966)"
905,13219,residential, ,,7,,,,234.822964853595,,,,,,,"LINESTRING (76.97320534831042 43.2947607234528, 76.97325882591763 43.294701041557566, 76.97335152127513 43.29466211795382, 76.97344778114771 43.29464914406758, 76.97358682418401 43.29464914406758, 76.97420360296655 43.294672497453135, 76.97433194976274 43.294690662063076, 76.97443534046205 43.29474255951764, 76.97453516574801 43.294861923821976, 76.97459933959529 43.294924200586735, 76.97463499193228 43.294931985014394, 76.97468846953947 43.294916416158074, 76.97489525093806 43.29466730803065)"
906,13220,residential, ,,6,,ул. Волочаевская,,1044.07118968056,,,,,,,"LINESTRING (76.97895979612038 43.302623197158525, 76.9790406067667 43.30224439284012, 76.97904298370895 43.30214752928935, 76.97901921608315 43.302083530107936, 76.97886947770508 43.30184828925925, 76.97885046306548 43.301798127691846, 76.97878391317427 43.30106991245009, 76.9787744054053 43.300997262907735, 76.97873637702438 43.30092461393234, 76.97866745019094 43.30083639687576, 76.97844343641022 43.30065018405514, 76.97839637636744 43.30058863948537, 76.97831746655625 43.30034014298388, 76.97824140889608 43.29990839390636, 76.97825091576674 43.29980460711671, 76.97832887516034 43.29956797406455, 76.97834028376445 43.29947940919258, 76.97832887516034 43.299410217530976, 76.97817675984004 43.29904626995145, 76.97769911931526 43.298435303264306, 76.97754700399496 43.29828480933661, 76.9774352948961 43.29821388639102, 76.97724752723879 43.298125665401365, 76.97693616666973 43.298039174213294, 76.97652022782856 43.29787138127146, 76.97640614088917 43.29779526868804, 76.97622550495687 43.29765169293909, 76.97600248201792 43.29744786034966, 76.9759097866604 43.297357908299624, 76.97582659907181 43.29724892795425, 76.97572439684365 43.29710016104652, 76.97567210680926 43.29703961646826, 76.97564120835673 43.297011938440995, 76.97532689233043 43.29688034897423)"
907,13221,residential, ,,6,,,,54.3448679208074,,,,,,,"LINESTRING (76.98550192719561 43.269639665871566, 76.98596003385454 43.26976251604975)"
908,13222,residential, ,,6,,,,127.329411329883,,,,,,,"LINESTRING (76.98665739960288 43.26653650026233, 76.98694858041738 43.266630278100386, 76.9870882172401 43.26663676835899, 76.98777175522125 43.266598942086006)"
909,13223,residential, ,,6,,,,86.2198818131874,,,,,,,"LINESTRING (76.97672170018384 43.26993679991608, 76.97738240029554 43.270231100303064)"
910,13224,residential, ,,6,,,,98.2227867947135,,,,,,,"LINESTRING (76.85415579997381 43.224181600212134, 76.85447170062832 43.22432069982231, 76.85491100015845 43.22451409986437)"
911,13225,residential, ,,6,,,,482.218191333974,,,,,,,"LINESTRING (76.80980328484085 43.23825845448595, 76.81046560012345 43.237408100042664, 76.81067432188308 43.23714625984178, 76.8110060634293 43.23662743143233, 76.81129603241648 43.23611142127396, 76.81166301846459 43.235415589257364)"
912,13226,residential, ,,6,,,,675.071073444188,,,,,,,"LINESTRING (76.85220939958647 43.22825199991785, 76.85223540042405 43.228122099699696, 76.85244539958804 43.22707280001806, 76.85247800034799 43.22691000002758, 76.85258189949376 43.22670770037639, 76.8527759993755 43.22633000021378, 76.85302330018334 43.22594409993753, 76.85303969982715 43.225891700666274, 76.85300149986801 43.22587590010271, 76.85071330039652 43.22539529957909, 76.85077820008254 43.225204699978065)"
913,13227,residential, ,,6,,ул.4,,258.644299770784,,,,,,,"LINESTRING (76.98552060047543 43.29883355060327, 76.98581998111186 43.29874493170514, 76.98670248604697 43.29858388646096, 76.98720826809466 43.29850915883312, 76.98776257713396 43.298399777164754)"
914,13228,residential, ,,6,,ул.4,,166.037497630656,,,,,,,"LINESTRING (76.98649095525545 43.29682851153263, 76.98626081406618 43.29790106081854)"
915,13229,residential, ,,6,,,,43.4830175631821,,,,,,,"LINESTRING (76.98580610034408 43.29598530055257, 76.98568759998169 43.29625619933704)"
916,13230,residential, ,,6,,,,17.6524456985427,,,,,,,"LINESTRING (76.98628859985624 43.29647989989595, 76.98632850032621 43.296368200095316)"
917,13231,residential, ,,6,,ул. Нарбота,,182.53236118149,,,,,,,"LINESTRING (76.98528100900936 43.306248531086496, 76.98616605797338 43.30725299831851)"
918,13232,residential, ,,6,,ул. Коктау,,274.572290023834,,,,,,,"LINESTRING (76.984398699907 43.30721459982001, 76.98493220037106 43.30784100003813, 76.98572170002988 43.308729299921616)"
919,13233,residential, ,,7,,,,118.790064680082,,,,,,,"LINESTRING (76.97640730510575 43.30141419083879, 76.97653623131535 43.30164183023488, 76.97668359275117 43.30179923449067, 76.97687207277252 43.30211023697399)"
920,13234,residential, ,,6,,,,108.09101466892,,,,,,,"LINESTRING (76.97747429615248 43.30235539999105, 76.97754874672658 43.302428387203285, 76.97760578974713 43.30261865365712, 76.97763906514189 43.302670544345375, 76.97778642657771 43.30276048853594, 76.97787199110856 43.302767407062845, 76.97808590333388 43.302808919515435)"
921,13235,residential, ,,6,,,,197.288746228593,,,,,,,"LINESTRING (76.97761313616954 43.301048515604435, 76.97597720881572 43.30154461988885)"
922,13236,residential, ,,6,,,,103.949096918925,,,,,,,"LINESTRING (76.9789352245024 43.305534657944904, 76.9797875002299 43.30525699077223)"
923,13237,residential, ,,6,,,,131.306937209349,,,,,,,"LINESTRING (76.97852163026413 43.304881876100254, 76.97960567492818 43.30454351848405)"
924,13238,residential, ,,6,,,,141.719510118297,,,,,,,"LINESTRING (76.87675999967027 43.2254384992884, 76.87800520029968 43.22563159991928)"
925,13239,residential, ,,6,,,,132.766124614263,,,,,,,"LINESTRING (76.87779779996184 43.220490099722234, 76.87661550026694 43.22037580035262)"
926,13240,residential, ,,6,,,,105.315361162537,,,,,,,"LINESTRING (76.8778861941858 43.22755107021665, 76.87747988258953 43.22743702495899, 76.87707649141622 43.22720888078485)"
927,13249,residential, ,,6,,,,168.804738439985,,,,,,,"LINESTRING (76.83081170019865 43.24929060064676, 76.8303370995728 43.24935840001238, 76.82997320013602 43.24933480022244, 76.82953990045367 43.2493190999579, 76.82930640046357 43.24932360033003)"
928,13250,residential, ,,6,,ул. Аксу (мкр.Туркестан),,215.722751278696,,,,,,,"LINESTRING (76.85349590026105 43.27085090048684, 76.85399339984181 43.27221459996715)"
929,13251,residential, ,,6,,ул. Аксу (мкр.Туркестан),,204.133085710377,,,,,,,"LINESTRING (76.85271970016004 43.270864099875034, 76.85276910031412 43.27219879964244)"
930,13252,residential, ,,6,,,,213.960067300823,,,,,,,"LINESTRING (76.8494166999632 43.273719100166105, 76.84980800071106 43.27410810022181, 76.85026790040732 43.274691799703994, 76.85051709935533 43.274855399452235)"
931,13253,residential, ,,6,,,,306.524573352672,,,,,,,"LINESTRING (76.85326560006997 43.27224489966342, 76.85327739944123 43.27306670016265, 76.85319149983881 43.27383750045235, 76.8531410001468 43.27416409976278, 76.8530693999271 43.27422610012879)"
932,13254,residential, ,,6,,,,595.860130549116,,,,,,,"LINESTRING (76.89634851902537 43.247957609576694, 76.89639047394238 43.24768814660089, 76.896489204182 43.247586097611844, 76.89649868140823 43.247511545515074, 76.89666258621834 43.24630190837343, 76.89683757893403 43.244990804391115, 76.89806138887987 43.245073577022666)"
933,13255,residential, ,,6,,,,1437.20381394917,,,,,,,"LINESTRING (76.90922551558529 43.31096891702721, 76.90875966275368 43.311204122582474, 76.90871450354602 43.311273300821355, 76.90862893901523 43.311790403603645, 76.90826172389677 43.31231225719558, 76.90669125498108 43.3140801293239, 76.90644525673042 43.314295435278204, 76.90627454179211 43.3159474708426, 76.90615986735453 43.316803113344186, 76.90610103938153 43.31969875660083)"
934,13256,residential, ,,6,,,,55.3742673869381,,,,,,,"LINESTRING (76.91102949976244 43.31270410019437, 76.91077509956892 43.3126964003998, 76.91055479942361 43.312770700108366)"
935,13257,residential, ,,6,,,,444.238546418367,,,,,,,"LINESTRING (76.92063852593007 43.32177990370315, 76.92039957226788 43.32192637709271, 76.91977922807202 43.32231370364262, 76.91828303366067 43.32327846616071, 76.91763811694854 43.32369390417518)"
936,13260,residential, ,,6,,,,662.061254314315,,,,,,,"LINESTRING (77.0142436998825 43.23397260007844, 77.01495760002194 43.233694699838914, 77.0155949996318 43.23321760029279, 77.01616200006949 43.23306119994337, 77.01712400051731 43.23229469982827, 77.01728050051454 43.23222039932617, 77.01753459977247 43.23217349996332, 77.01798830019492 43.23219700037285, 77.01927090038454 43.23210700028707)"
937,13291,residential, ,,6,,,,127.307952364218,,,,,,,"LINESTRING (76.99554049988434 43.29596309968929, 76.99525549947899 43.29515699939529)"
938,13292,residential, ,,6,,,,143.905637175546,,,,,,,"LINESTRING (76.9946782995696 43.296128000206565, 76.99439989998496 43.29520919982475)"
939,13293,residential, ,,6,,,,113.508244170941,,,,,,,"LINESTRING (76.99388060008889 43.296269700504766, 76.99361239997597 43.29555370035188)"
940,13294,residential, ,,6,,,,88.5205066998602,,,,,,,"LINESTRING (76.99306040050523 43.29642539980756, 76.99285749982862 43.29586580049856)"
941,13295,residential, ,,6,,,,218.996755570158,,,,,,,"LINESTRING (76.9890076133717 43.29136626631695, 76.98944761538438 43.290536300261415, 76.98964964289851 43.29020542944754, 76.98977442517968 43.290049725335415)"
942,13296,residential, ,,6,,,,229.987155119682,,,,,,,"LINESTRING (76.98827099933028 43.294317599953025, 76.98874699953134 43.294536900188156, 76.98955009968357 43.294916500501394, 76.99003059954589 43.295103799880906)"
943,13297,residential, ,,6,,,,188.910280751121,,,,,,,"LINESTRING (76.99069919944219 43.2945796997626, 76.98999959958375 43.294379200561394, 76.98920029930518 43.294012099504954)"
944,13298,residential, ,,6,,,,101.494237315524,,,,,,,"LINESTRING (76.99224610015806 43.29665880025423, 76.99201760019082 43.296016399792784)"
945,13299,residential, ,,6,,,,129.792932403662,,,,,,,"LINESTRING (77.03737820024402 43.31124029942404, 77.03756490070278 43.311322399583155, 77.0377014006085 43.311413199668976, 77.03788420058233 43.31150919937029, 77.03826159990118 43.311787600130494)"
946,13414,residential, ,,6,,,,207.961861847212,,,,,,,"LINESTRING (76.85315010008064 43.19791350041954, 76.85318110004278 43.197777299261226, 76.85319069943989 43.19771709988039, 76.85320630048145 43.197651899861704, 76.8534295003885 43.196566999754765)"
947,13415,residential, ,,6,,,,73.3645841326726,,,,,,,"LINESTRING (76.850831100073 43.21006900016765, 76.85064879956249 43.2105306001008)"
948,13416,residential, ,,6,,,,114.361670700651,,,,,,,"LINESTRING (76.84624705646694 43.210299073162425, 76.84648356940653 43.209686312566845, 76.8464815994011 43.209574099901886)"
949,13417,residential, ,,6,,,,827.849394661985,,,,,,,"LINESTRING (76.843647700344 43.20407099997786, 76.84360196711286 43.20429586441949, 76.84342183603377 43.204755414670544, 76.84218132730511 43.2074654979035, 76.84140699929311 43.20912300009021, 76.8413571266252 43.20922402661897)"
950,13418,residential, ,,6,,ул. Радуга,,147.191241421934,,,,,,,"LINESTRING (76.84705495002952 43.319504439908975, 76.8457337411473 43.319542449618034)"
951,13419,residential, ,,6,,ул. Шаймерденова Сафуана,,1030.24570132342,,,,,,,"LINESTRING (76.84548894753742 43.3235874838099, 76.84476935567234 43.324215206584775, 76.84469805189666 43.324322409406264, 76.84463150200548 43.32446073528483, 76.84365689999079 43.32642089977089, 76.84349289995926 43.32667809990269, 76.84328680038196 43.32708299955319, 76.84302690609216 43.327655299258225, 76.84286647237231 43.32813076750739, 76.84258125637128 43.328869896730836, 76.842426765007 43.329232974389804, 76.8421833018021 43.3298163533187)"
952,13420,residential, ,,6,,ул. Маркатау (мкр.Трудовик),,691.427483723802,,,,,,,"LINESTRING (76.84491760913524 43.33069384167331, 76.845138651289 43.3306679086239, 76.84525273733009 43.33057973473568, 76.84527412801363 43.3304863743546, 76.84532404110575 43.32903926715549, 76.84540485175212 43.32855948336547, 76.84550467793638 43.32822406550932, 76.84554746020177 43.327822943987734, 76.84559499635168 43.32757051317426, 76.84562351786191 43.32748406388115, 76.84570432850828 43.32740453018757, 76.84624623810171 43.327214341322005, 76.84657899025262 43.327069105300154, 76.84677626388228 43.326970552857766, 76.84694739384223 43.326948075779065)"
953,13421,residential, ,,6,,,,327.540703229849,,,,,,,"LINESTRING (76.84039450364482 43.334405573616706, 76.84028168512658 43.3345067994622, 76.83998696225493 43.33468659282782, 76.83968748639707 43.334890588690406, 76.83954963183189 43.33501160303847, 76.83946882118556 43.335122244554434, 76.83942128503568 43.335225970384215, 76.83938800964093 43.33546799750255, 76.83932136722326 43.3362630993691)"
954,13423,residential, ,,6,,ул. Колсай (мкр.Трудовик ),,498.789273713604,,,,,,,"LINESTRING (76.84152942439498 43.331263417826335, 76.84095582403494 43.33274504892049, 76.84062029968305 43.33377456170351, 76.8404895759446 43.334310489565986, 76.84039450364482 43.334405573616706)"
955,26367,residential, ,,6,,,,185.397842026888,,,,,,,"LINESTRING (76.82975762243414 43.28282670427389, 76.82989822135254 43.28258710485828, 76.83010592442263 43.28200322279526, 76.83009633760193 43.28195669789687, 76.82970010510313 43.281868300949654)"
956,13425,residential, ,,6,,ул. Матвея Казакова,,445.51630773811,,,,,,,"LINESTRING (76.90186378500101 43.26739285650909, 76.90196293205894 43.26783467495827, 76.90203394118718 43.26837531311995, 76.90230551716893 43.26891295853466, 76.90306330809483 43.26888651900881, 76.90311224920984 43.26895319243154, 76.9031090916316 43.269078492952445, 76.90305995378557 43.26933268487836, 76.90292921477574 43.269659583738125)"
